ID,year,Gender,approv_in_adv,loan_type,loan_purpose,open_credit,business_or_commercial,loan_amount,rate_of_interest,term,lump_sum_payment,property_value,construction_type,occupancy_type,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Status
31680,2019,Male,nopre,type1,p3,nopc,nob/c,536500,,360.0,not_lpsm,,sb,pr,1U,15600.0,EQUI,517.0,EXP,35-44,not_inst,south,0
31681,2019,Female,nopre,type1,p4,nopc,nob/c,416500,3.25,360.0,not_lpsm,698000.0,sb,pr,1U,4920.0,EXP,656.0,CIB,55-64,to_inst,North,1
31682,2019,Female,nopre,type1,p3,nopc,nob/c,416500,3.99,360.0,not_lpsm,518000.0,sb,pr,1U,6600.0,CRIF,751.0,CIB,55-64,not_inst,central,1
31683,2019,Joint,nopre,type2,p4,nopc,b/c,246500,3.0,360.0,not_lpsm,298000.0,sb,pr,1U,5400.0,EXP,799.0,EXP,55-64,not_inst,North,1
31684,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,366500,3.125,180.0,not_lpsm,478000.0,sb,pr,1U,10560.0,EXP,881.0,EXP,25-34,not_inst,North,1
31685,2019,Joint,nopre,type1,p3,nopc,nob/c,286500,3.99,312.0,not_lpsm,458000.0,sb,pr,1U,4440.0,CRIF,660.0,EXP,65-74,to_inst,North,0
31686,2019,Sex Not Available,pre,type1,p3,nopc,nob/c,486500,3.875,360.0,not_lpsm,858000.0,sb,pr,1U,4680.0,CRIF,755.0,CIB,45-54,to_inst,south,1
31687,2019,Male,nopre,type3,p3,nopc,nob/c,116500,,360.0,not_lpsm,,sb,pr,1U,2820.0,EQUI,509.0,EXP,65-74,to_inst,North,0
31688,2019,Joint,pre,type1,p1,nopc,nob/c,136500,4.25,180.0,not_lpsm,148000.0,sb,pr,1U,2940.0,CIB,535.0,EXP,55-64,to_inst,central,1
31689,2019,Male,pre,type3,p3,nopc,nob/c,456500,,360.0,not_lpsm,458000.0,sb,pr,1U,6180.0,CRIF,671.0,CIB,35-44,to_inst,south,0
31690,2019,Sex Not Available,pre,type2,p4,nopc,b/c,366500,,360.0,not_lpsm,,sb,pr,1U,4920.0,EQUI,752.0,EXP,65-74,to_inst,south,1
31691,2019,Joint,nopre,type1,p1,nopc,nob/c,376500,,360.0,not_lpsm,,sb,pr,1U,8160.0,EQUI,700.0,EXP,55-64,not_inst,North,0
31692,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,166500,,360.0,not_lpsm,188000.0,sb,pr,1U,1620.0,CIB,639.0,CIB,65-74,to_inst,south,0
31693,2019,Male,pre,type1,p4,nopc,nob/c,366500,3.25,360.0,not_lpsm,608000.0,sb,pr,1U,5100.0,CIB,739.0,CIB,25-34,to_inst,North,0
31694,2019,Joint,nopre,type1,p3,nopc,nob/c,416500,4.56,360.0,not_lpsm,788000.0,sb,ir,1U,21600.0,CIB,511.0,EXP,65-74,not_inst,North,1
31695,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,86500,5.25,360.0,not_lpsm,528000.0,sb,pr,1U,6540.0,EXP,839.0,CIB,35-44,to_inst,south,0
31696,2019,Joint,nopre,type1,p4,nopc,nob/c,716500,4.5,360.0,not_lpsm,988000.0,sb,pr,1U,13980.0,CRIF,652.0,EXP,55-64,not_inst,North,0
31697,2019,Sex Not Available,pre,type1,p4,nopc,nob/c,216500,4.18,360.0,not_lpsm,458000.0,sb,pr,1U,2760.0,EXP,582.0,EXP,35-44,to_inst,south,0
31698,2019,Joint,nopre,type1,p1,nopc,nob/c,246500,3.5,180.0,not_lpsm,698000.0,sb,pr,1U,13020.0,CRIF,559.0,EXP,65-74,not_inst,central,0
31699,2019,Male,nopre,type1,p3,nopc,nob/c,116500,4.56,360.0,not_lpsm,148000.0,sb,pr,1U,1380.0,CRIF,616.0,CIB,35-44,to_inst,North,1
31700,2019,Male,nopre,type3,p1,nopc,nob/c,486500,3.0,360.0,not_lpsm,488000.0,sb,pr,1U,12780.0,CRIF,842.0,EXP,25-34,to_inst,North,1
31701,2019,Sex Not Available,nopre,type3,p4,nopc,nob/c,366500,,360.0,not_lpsm,,sb,pr,1U,0.0,EQUI,573.0,EXP,45-54,to_inst,south,0
31702,2019,Sex Not Available,pre,type1,p3,nopc,nob/c,316500,,360.0,not_lpsm,398000.0,sb,pr,1U,5100.0,CRIF,834.0,CIB,45-54,to_inst,south,1
31703,2019,Male,nopre,type1,p3,nopc,nob/c,206500,5.875,360.0,not_lpsm,258000.0,sb,pr,1U,5220.0,CIB,532.0,EXP,45-54,to_inst,North,1
31704,2019,Male,nopre,type2,p3,nopc,b/c,206500,4.625,360.0,not_lpsm,248000.0,sb,pr,1U,4980.0,CRIF,736.0,CIB,55-64,to_inst,North,1
31705,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,146500,4.25,360.0,not_lpsm,358000.0,sb,pr,1U,3180.0,CIB,593.0,CIB,35-44,to_inst,south,1
31706,2019,Sex Not Available,pre,type1,p1,nopc,nob/c,146500,4.625,360.0,not_lpsm,188000.0,sb,pr,1U,2880.0,EXP,866.0,CIB,55-64,to_inst,south,0
31707,2019,Joint,nopre,type1,p1,nopc,nob/c,426500,4.5,360.0,not_lpsm,538000.0,sb,pr,1U,4920.0,CIB,746.0,EXP,35-44,not_inst,North,1
31708,2019,Joint,nopre,type1,p1,nopc,nob/c,216500,3.875,180.0,not_lpsm,278000.0,sb,pr,1U,7500.0,CRIF,512.0,EXP,25-34,to_inst,North,1
31709,2019,Female,nopre,type1,p3,nopc,nob/c,436500,2.875,96.0,not_lpsm,2008000.0,sb,pr,1U,15600.0,EXP,605.0,CIB,45-54,not_inst,south,1
31710,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,296500,3.625,360.0,not_lpsm,788000.0,sb,sr,1U,15060.0,CIB,566.0,EXP,55-64,not_inst,south,1
31711,2019,Male,nopre,type3,p4,nopc,nob/c,306500,2.99,360.0,not_lpsm,308000.0,sb,pr,1U,,EXP,717.0,CIB,35-44,to_inst,south,0
31712,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,156500,,360.0,not_lpsm,308000.0,sb,ir,1U,11820.0,CRIF,740.0,CIB,65-74,to_inst,south,0
31713,2019,Male,nopre,type2,p4,nopc,b/c,146500,,360.0,not_lpsm,148000.0,sb,pr,1U,4140.0,CRIF,727.0,CIB,55-64,to_inst,North,0
31714,2019,Male,pre,type2,p3,nopc,b/c,166500,4.125,360.0,not_lpsm,198000.0,sb,pr,1U,3060.0,CIB,795.0,CIB,55-64,to_inst,North,1
31715,2019,Joint,nopre,type2,p4,nopc,b/c,106500,,360.0,not_lpsm,108000.0,sb,pr,1U,2820.0,CRIF,797.0,EXP,55-64,to_inst,North,1
31716,2019,Joint,nopre,type1,p3,nopc,nob/c,396500,4.5,360.0,not_lpsm,578000.0,sb,pr,1U,4440.0,CIB,529.0,EXP,>74,to_inst,North,1
31717,2019,Male,nopre,type3,p4,nopc,nob/c,316500,,360.0,not_lpsm,,sb,pr,1U,0.0,EQUI,796.0,EXP,25-34,not_inst,North,1
31718,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,206500,4.875,300.0,not_lpsm,278000.0,sb,ir,1U,11400.0,CIB,504.0,EXP,55-64,to_inst,south,0
31719,2019,Sex Not Available,pre,type2,p1,nopc,b/c,96500,,360.0,not_lpsm,,sb,pr,1U,3120.0,EQUI,597.0,EXP,45-54,to_inst,south,1
31720,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,56500,5.25,360.0,not_lpsm,88000.0,sb,ir,1U,7860.0,CIB,523.0,EXP,25-34,to_inst,south,0
31721,2019,Male,nopre,type1,p4,nopc,nob/c,326500,4.25,360.0,not_lpsm,478000.0,sb,pr,1U,5280.0,CRIF,738.0,CIB,45-54,not_inst,North,0
31722,2019,Female,nopre,type1,p3,nopc,nob/c,916500,4.56,360.0,not_lpsm,1228000.0,sb,pr,3U,15840.0,CRIF,862.0,CIB,35-44,not_inst,south,0
31723,2019,Sex Not Available,nopre,type2,p3,nopc,b/c,116500,,360.0,not_lpsm,,sb,pr,1U,1920.0,EQUI,628.0,EXP,55-64,to_inst,south,0
31724,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,316500,,360.0,not_lpsm,,sb,pr,1U,8940.0,EQUI,526.0,EXP,65-74,to_inst,south,1
31725,2019,Female,nopre,type1,p4,nopc,nob/c,286500,4.0,360.0,not_lpsm,428000.0,sb,pr,1U,3240.0,CRIF,628.0,CIB,25-34,not_inst,south,0
31726,2019,Female,nopre,type1,p3,nopc,nob/c,216500,4.125,360.0,not_lpsm,408000.0,sb,pr,1U,4320.0,CRIF,686.0,CIB,65-74,to_inst,North,1
31727,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,176500,5.375,360.0,not_lpsm,388000.0,sb,pr,1U,5100.0,CRIF,854.0,EXP,45-54,to_inst,south,0
31728,2019,Male,nopre,type2,p1,nopc,b/c,396500,3.25,360.0,not_lpsm,398000.0,sb,pr,1U,7860.0,CIB,542.0,CIB,55-64,not_inst,central,0
31729,2019,Female,nopre,type1,p4,nopc,nob/c,496500,3.75,360.0,not_lpsm,588000.0,sb,pr,1U,10380.0,CRIF,559.0,CIB,55-64,not_inst,North,1
31730,2019,Joint,pre,type1,p1,nopc,nob/c,596500,4.25,360.0,not_lpsm,988000.0,sb,pr,1U,10080.0,CRIF,510.0,EXP,45-54,not_inst,North,1
31731,2019,Male,nopre,type1,p3,nopc,nob/c,206500,3.99,360.0,not_lpsm,308000.0,sb,pr,1U,3180.0,CIB,733.0,EXP,>74,to_inst,south,0
31732,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,566500,4.375,360.0,not_lpsm,598000.0,sb,pr,1U,6300.0,EXP,815.0,CIB,35-44,not_inst,south,1
31733,2019,Male,nopre,type1,p4,nopc,nob/c,156500,4.5,360.0,not_lpsm,228000.0,sb,pr,1U,3000.0,EXP,829.0,CIB,<25,to_inst,North,1
31734,2019,Male,nopre,type2,p3,nopc,b/c,206500,3.99,360.0,not_lpsm,278000.0,sb,pr,1U,3120.0,CIB,568.0,CIB,45-54,to_inst,North,1
31735,2019,Male,nopre,type1,p4,nopc,nob/c,246500,4.25,360.0,not_lpsm,268000.0,sb,pr,1U,4980.0,CIB,684.0,CIB,35-44,to_inst,North,0
31736,2019,Male,nopre,type3,p4,nopc,nob/c,336500,3.25,360.0,not_lpsm,418000.0,sb,pr,1U,,EXP,853.0,CIB,55-64,not_inst,south,1
31737,2019,Joint,nopre,type3,p4,nopc,nob/c,276500,2.875,360.0,not_lpsm,368000.0,sb,pr,1U,,EXP,837.0,EXP,35-44,not_inst,central,1
31738,2019,Male,nopre,type1,p3,nopc,nob/c,336500,3.75,360.0,not_lpsm,418000.0,sb,pr,1U,6180.0,CIB,635.0,CIB,55-64,not_inst,south,0
31739,2019,Male,nopre,type1,p1,nopc,nob/c,106500,,360.0,not_lpsm,138000.0,sb,sr,1U,2880.0,CRIF,677.0,CIB,35-44,to_inst,North,1
31740,2019,Male,pre,type1,p4,nopc,nob/c,226500,3.625,180.0,not_lpsm,388000.0,sb,pr,1U,5220.0,CIB,575.0,CIB,35-44,to_inst,North,0
31741,2019,Female,pre,type1,p3,nopc,nob/c,326500,,360.0,not_lpsm,488000.0,sb,pr,1U,3840.0,CRIF,514.0,CIB,45-54,to_inst,North,0
31742,2019,Joint,nopre,type3,p3,nopc,nob/c,146500,3.25,360.0,not_lpsm,168000.0,sb,pr,1U,2760.0,CIB,735.0,EXP,>74,to_inst,North,0
31743,2019,Joint,nopre,type1,p1,nopc,nob/c,426500,4.375,360.0,not_lpsm,538000.0,sb,pr,1U,10920.0,CRIF,680.0,EXP,65-74,to_inst,North,0
31744,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,236500,4.125,360.0,not_lpsm,518000.0,sb,pr,1U,6000.0,CRIF,796.0,CIB,>74,to_inst,south,1
31745,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,446500,3.99,324.0,not_lpsm,808000.0,sb,pr,1U,5340.0,CRIF,709.0,EXP,35-44,to_inst,south,0
31746,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,756500,,360.0,not_lpsm,,sb,pr,1U,8520.0,EQUI,893.0,EXP,65-74,to_inst,North,1
31747,2019,Male,nopre,type1,p4,nopc,nob/c,306500,4.5,360.0,not_lpsm,418000.0,sb,pr,1U,11640.0,CIB,723.0,CIB,65-74,to_inst,North,1
31748,2019,Male,nopre,type1,p4,nopc,nob/c,496500,3.625,360.0,not_lpsm,768000.0,sb,pr,1U,4800.0,CRIF,519.0,CIB,55-64,not_inst,south,1
31749,2019,Male,nopre,type3,p4,nopc,nob/c,386500,2.99,360.0,not_lpsm,548000.0,sb,pr,1U,,EXP,717.0,CIB,45-54,to_inst,North,0
31750,2019,Joint,nopre,type1,p4,nopc,nob/c,416500,4.25,360.0,not_lpsm,558000.0,sb,pr,1U,10080.0,EXP,538.0,EXP,55-64,not_inst,North,0
31751,2019,Female,nopre,type1,p3,nopc,nob/c,186500,4.5,360.0,not_lpsm,288000.0,sb,pr,1U,4920.0,CRIF,731.0,CIB,55-64,to_inst,North,0
31752,2019,Female,nopre,type1,p3,nopc,nob/c,296500,4.375,360.0,not_lpsm,398000.0,sb,pr,1U,3900.0,EXP,523.0,CIB,55-64,to_inst,central,1
31753,2019,Sex Not Available,nopre,type3,p1,nopc,nob/c,56500,4.25,360.0,not_lpsm,58000.0,sb,pr,1U,1440.0,CIB,708.0,EXP,25-34,to_inst,south,1
31754,2019,Female,nopre,type1,p1,nopc,nob/c,256500,3.5,360.0,not_lpsm,268000.0,sb,pr,1U,5700.0,CIB,527.0,CIB,25-34,not_inst,North,0
31755,2019,Male,pre,type2,p3,nopc,b/c,236500,4.25,360.0,not_lpsm,278000.0,sb,pr,1U,3660.0,CIB,875.0,CIB,45-54,to_inst,North,1
31756,2019,Joint,nopre,type1,p3,nopc,nob/c,886500,4.875,360.0,not_lpsm,1268000.0,sb,ir,3U,12000.0,CIB,515.0,EXP,55-64,not_inst,south,1
31757,2019,Joint,nopre,type1,p4,nopc,nob/c,236500,3.69,360.0,not_lpsm,368000.0,sb,pr,1U,6300.0,EXP,514.0,EXP,55-64,not_inst,central,0
31758,2019,Male,nopre,type2,p3,nopc,b/c,136500,4.75,360.0,not_lpsm,158000.0,sb,pr,1U,1860.0,CIB,540.0,CIB,55-64,to_inst,North,1
31759,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,496500,2.375,360.0,not_lpsm,3368000.0,sb,pr,1U,19620.0,CIB,635.0,EXP,>74,to_inst,south,0
31760,2019,Sex Not Available,nopre,type3,p3,nopc,nob/c,306500,4.75,360.0,not_lpsm,298000.0,sb,pr,1U,3480.0,CIB,590.0,EXP,65-74,to_inst,south,1
31761,2019,Male,nopre,type2,p1,nopc,b/c,326500,3.375,360.0,not_lpsm,368000.0,sb,pr,1U,7080.0,CIB,846.0,CIB,45-54,not_inst,North,1
31762,2019,Joint,nopre,type1,p3,nopc,nob/c,486500,3.625,300.0,not_lpsm,638000.0,sb,pr,1U,15540.0,CRIF,603.0,EXP,35-44,not_inst,North,0
31763,2019,Female,nopre,type1,p4,nopc,nob/c,396500,3.625,360.0,not_lpsm,568000.0,sb,pr,1U,6600.0,CRIF,621.0,EXP,25-34,to_inst,North,1
31764,2019,Male,nopre,type2,p1,nopc,b/c,76500,,360.0,lpsm,78000.0,sb,pr,1U,960.0,CIB,588.0,CIB,45-54,to_inst,North,0
31765,2019,Joint,pre,type1,p4,nopc,nob/c,276500,3.75,240.0,not_lpsm,298000.0,sb,pr,1U,7080.0,CIB,697.0,EXP,35-44,to_inst,North,1
31766,2019,Joint,nopre,type1,p1,nopc,nob/c,286500,4.125,360.0,not_lpsm,368000.0,sb,pr,1U,7860.0,EXP,744.0,EXP,45-54,not_inst,North,1
31767,2019,Joint,nopre,type1,p4,nopc,nob/c,606500,4.18,360.0,not_lpsm,1038000.0,sb,pr,1U,7740.0,EXP,716.0,EXP,55-64,not_inst,North,1
31768,2019,Sex Not Available,nopre,type2,p3,nopc,b/c,326500,,360.0,not_lpsm,388000.0,sb,pr,1U,5100.0,CRIF,566.0,EXP,55-64,to_inst,south,0
31769,2019,Joint,nopre,type1,p4,nopc,nob/c,526500,3.75,360.0,not_lpsm,988000.0,sb,pr,1U,5880.0,EXP,628.0,EXP,35-44,not_inst,south,1
31770,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,366500,3.75,360.0,not_lpsm,518000.0,sb,pr,1U,5160.0,CRIF,809.0,EXP,35-44,not_inst,North,0
31771,2019,Female,nopre,type1,p4,nopc,nob/c,506500,4.75,360.0,not_lpsm,638000.0,sb,pr,1U,8460.0,CRIF,702.0,CIB,45-54,to_inst,North,1
31772,2019,Female,nopre,type1,p3,nopc,nob/c,146500,,360.0,not_lpsm,,sb,pr,1U,2280.0,EQUI,518.0,EXP,>74,to_inst,North,1
31773,2019,Male,pre,type1,p1,nopc,nob/c,286500,3.625,360.0,not_lpsm,358000.0,sb,pr,1U,5280.0,CIB,698.0,CIB,45-54,to_inst,North,1
31774,2019,Joint,nopre,type1,p3,nopc,nob/c,316500,4.56,360.0,not_lpsm,488000.0,sb,ir,1U,12060.0,CRIF,890.0,EXP,35-44,not_inst,North,1
31775,2019,Joint,pre,type2,p1,nopc,b/c,346500,,360.0,not_lpsm,358000.0,sb,pr,1U,3900.0,CIB,808.0,EXP,55-64,to_inst,central,1
31776,2019,Joint,pre,type1,p3,nopc,nob/c,176500,4.375,120.0,not_lpsm,228000.0,sb,pr,1U,8160.0,EXP,900.0,EXP,45-54,to_inst,south,1
31777,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,566500,3.99,360.0,not_lpsm,708000.0,sb,pr,1U,11580.0,CIB,654.0,CIB,25-34,to_inst,south,0
31778,2019,Male,nopre,type3,p1,nopc,nob/c,256500,4.875,360.0,not_lpsm,258000.0,sb,pr,1U,6300.0,CIB,792.0,CIB,65-74,not_inst,North,1
31779,2019,Female,nopre,type1,p4,nopc,nob/c,506500,,240.0,not_lpsm,748000.0,sb,pr,1U,4560.0,CIB,594.0,CIB,65-74,not_inst,North,1
31780,2019,Male,pre,type1,p4,nopc,nob/c,266500,3.5,240.0,not_lpsm,278000.0,sb,pr,1U,9780.0,CRIF,504.0,CIB,35-44,to_inst,south,1
31781,2019,Male,nopre,type1,p3,nopc,nob/c,136500,,240.0,not_lpsm,208000.0,sb,pr,1U,4260.0,EXP,687.0,CIB,25-34,to_inst,North,1
31782,2019,Male,nopre,type1,p4,nopc,nob/c,396500,3.0,180.0,not_lpsm,568000.0,sb,pr,1U,13560.0,CRIF,817.0,CIB,25-34,not_inst,south,1
31783,2019,Male,nopre,type1,p4,nopc,nob/c,486500,4.375,240.0,not_lpsm,908000.0,sb,ir,2U,12840.0,CRIF,557.0,CIB,45-54,not_inst,North,1
31784,2019,Male,nopre,type3,p1,nopc,nob/c,246500,4.625,360.0,not_lpsm,248000.0,sb,pr,1U,5700.0,CRIF,555.0,CIB,55-64,to_inst,North,0
31785,2019,Joint,nopre,type1,p3,nopc,nob/c,96500,4.5,360.0,not_lpsm,208000.0,sb,pr,1U,2160.0,EXP,861.0,EXP,65-74,to_inst,North,0
31786,2019,Joint,nopre,type1,p4,nopc,nob/c,676500,4.18,360.0,not_lpsm,1188000.0,sb,pr,1U,9180.0,CIB,770.0,EXP,25-34,not_inst,North,0
31787,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,476500,3.5,348.0,not_lpsm,538000.0,sb,pr,1U,8460.0,CRIF,618.0,CIB,25-34,to_inst,south,0
31788,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,246500,3.99,240.0,not_lpsm,528000.0,sb,pr,1U,6480.0,CIB,787.0,CIB,65-74,to_inst,south,0
31789,2019,Joint,nopre,type1,p4,nopc,nob/c,346500,3.125,180.0,not_lpsm,658000.0,sb,pr,1U,12360.0,CRIF,571.0,EXP,35-44,to_inst,North,0
31790,2019,Male,nopre,type1,p2,nopc,nob/c,106500,4.99,360.0,not_lpsm,368000.0,sb,pr,1U,3840.0,CRIF,736.0,CIB,35-44,to_inst,North,0
31791,2019,Female,nopre,type1,p3,nopc,nob/c,126500,3.99,360.0,not_lpsm,258000.0,sb,pr,1U,1620.0,CRIF,733.0,CIB,65-74,to_inst,North,1
31792,2019,Male,nopre,type2,p4,nopc,b/c,126500,3.5,360.0,not_lpsm,168000.0,sb,pr,1U,4860.0,CIB,547.0,CIB,25-34,to_inst,North,1
31793,2019,Female,nopre,type1,p4,nopc,nob/c,546500,4.375,360.0,not_lpsm,768000.0,sb,pr,1U,7380.0,CIB,782.0,CIB,35-44,not_inst,North,1
31794,2019,Female,nopre,type2,p1,nopc,b/c,76500,,360.0,not_lpsm,88000.0,sb,pr,1U,0.0,EXP,630.0,CIB,65-74,to_inst,central,0
31795,2019,Joint,nopre,type1,p1,nopc,nob/c,306500,,360.0,not_lpsm,478000.0,sb,pr,1U,3420.0,CRIF,565.0,EXP,>74,not_inst,North,0
31796,2019,Male,nopre,type1,p3,nopc,nob/c,386500,3.99,180.0,not_lpsm,888000.0,sb,pr,1U,10680.0,EXP,884.0,EXP,55-64,to_inst,North,0
31797,2019,Joint,nopre,type1,p1,nopc,nob/c,726500,4.125,360.0,not_lpsm,968000.0,sb,pr,1U,10500.0,CRIF,873.0,EXP,45-54,not_inst,central,0
31798,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,246500,3.99,240.0,not_lpsm,358000.0,sb,pr,1U,6660.0,EXP,646.0,CIB,35-44,to_inst,south,1
31799,2019,Sex Not Available,pre,type1,p4,nopc,nob/c,276500,3.99,360.0,not_lpsm,348000.0,sb,pr,1U,5100.0,CIB,526.0,CIB,55-64,to_inst,south,0
31800,2019,Male,pre,type1,p3,nopc,nob/c,266500,4.75,360.0,not_lpsm,378000.0,sb,pr,1U,5580.0,CRIF,525.0,CIB,35-44,to_inst,North,1
31801,2019,Joint,nopre,type3,p1,nopc,nob/c,146500,4.375,360.0,not_lpsm,158000.0,sb,pr,1U,2760.0,EXP,610.0,EXP,25-34,to_inst,North,0
31802,2019,Female,nopre,type1,p4,nopc,nob/c,386500,3.75,360.0,not_lpsm,538000.0,sb,pr,1U,5640.0,CIB,851.0,EXP,55-64,not_inst,North,0
31803,2019,Sex Not Available,nopre,type3,p1,nopc,nob/c,486500,,360.0,not_lpsm,,sb,pr,1U,4860.0,EQUI,547.0,EXP,55-64,not_inst,south,0
31804,2019,Female,nopre,type1,p4,nopc,nob/c,196500,3.99,324.0,not_lpsm,278000.0,sb,pr,1U,4920.0,CRIF,807.0,CIB,65-74,to_inst,North,0
31805,2019,Male,nopre,type2,p3,nopc,b/c,106500,,360.0,not_lpsm,148000.0,sb,pr,1U,2400.0,CIB,541.0,CIB,55-64,to_inst,North,0
31806,2019,Joint,nopre,type2,p3,nopc,b/c,526500,4.5,360.0,not_lpsm,618000.0,sb,pr,1U,8520.0,EXP,884.0,EXP,45-54,to_inst,south,1
31807,2019,Sex Not Available,nopre,type3,p4,nopc,nob/c,436500,3.125,360.0,not_lpsm,468000.0,sb,pr,1U,,CRIF,888.0,CIB,45-54,to_inst,south,0
31808,2019,Male,nopre,type1,p3,nopc,nob/c,536500,5.25,360.0,not_lpsm,1208000.0,sb,pr,1U,6900.0,CRIF,794.0,CIB,45-54,to_inst,south,0
31809,2019,Joint,nopre,type1,p1,nopc,nob/c,356500,3.99,360.0,not_lpsm,438000.0,sb,pr,1U,5220.0,EXP,739.0,EXP,35-44,not_inst,North,1
31810,2019,Joint,nopre,type1,p2,nopc,nob/c,256500,3.875,360.0,not_lpsm,978000.0,sb,pr,1U,7200.0,CIB,531.0,EXP,55-64,to_inst,North,0
31811,2019,Male,nopre,type2,p3,nopc,b/c,136500,,360.0,not_lpsm,,sb,pr,1U,2160.0,EQUI,553.0,EXP,45-54,to_inst,North,1
31812,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,296500,3.875,360.0,not_lpsm,508000.0,sb,pr,1U,7440.0,CIB,557.0,CIB,45-54,to_inst,south,0
31813,2019,Male,nopre,type1,p3,nopc,nob/c,266500,,360.0,not_lpsm,,sb,pr,1U,5820.0,EQUI,595.0,EXP,55-64,not_inst,North,1
31814,2019,Sex Not Available,nopre,type3,p3,nopc,nob/c,86500,3.75,180.0,not_lpsm,178000.0,sb,pr,1U,2100.0,CRIF,815.0,CIB,65-74,to_inst,south,0
31815,2019,Male,nopre,type1,p4,nopc,nob/c,496500,,300.0,not_lpsm,,sb,pr,1U,4740.0,EQUI,581.0,EXP,55-64,not_inst,North,1
31816,2019,Female,nopre,type1,p3,nopc,nob/c,216500,4.375,360.0,not_lpsm,268000.0,sb,pr,1U,4620.0,CIB,786.0,EXP,45-54,to_inst,North,1
31817,2019,Female,nopre,type1,p3,nopc,nob/c,156500,4.25,180.0,not_lpsm,558000.0,sb,pr,1U,4620.0,EXP,776.0,CIB,55-64,to_inst,North,0
31818,2019,Female,nopre,type1,p4,nopc,nob/c,256500,3.75,360.0,not_lpsm,378000.0,sb,pr,1U,4860.0,CRIF,644.0,CIB,45-54,to_inst,central,1
31819,2019,Sex Not Available,nopre,type3,p3,nopc,nob/c,136500,4.875,360.0,not_lpsm,188000.0,sb,pr,1U,2760.0,EXP,534.0,CIB,55-64,to_inst,south,1
31820,2019,Joint,nopre,type1,p4,nopc,nob/c,266500,3.625,324.0,not_lpsm,438000.0,sb,pr,1U,5340.0,CIB,568.0,EXP,65-74,to_inst,North,1
31821,2019,Joint,nopre,type1,p3,nopc,nob/c,216500,4.5,360.0,not_lpsm,448000.0,sb,pr,1U,3900.0,CRIF,506.0,EXP,65-74,to_inst,North,0
31822,2019,Female,nopre,type1,p4,nopc,nob/c,546500,4.125,360.0,not_lpsm,788000.0,sb,pr,1U,7140.0,EXP,623.0,CIB,25-34,not_inst,south,0
31823,2019,Male,nopre,type2,p1,nopc,b/c,316500,3.125,360.0,not_lpsm,328000.0,sb,pr,1U,3120.0,CRIF,549.0,CIB,45-54,not_inst,North,0
31824,2019,Female,nopre,type1,p1,nopc,nob/c,356500,,360.0,not_lpsm,,sb,pr,1U,3300.0,EQUI,505.0,EXP,25-34,not_inst,North,0
31825,2019,Female,nopre,type1,p2,nopc,nob/c,486500,4.25,360.0,not_lpsm,788000.0,sb,pr,1U,6060.0,CIB,586.0,CIB,65-74,not_inst,south,1
31826,2019,Male,nopre,type1,p4,nopc,nob/c,216500,,324.0,not_lpsm,248000.0,sb,pr,1U,5820.0,CIB,789.0,CIB,35-44,to_inst,North,0
31827,2019,Joint,nopre,type1,p4,nopc,nob/c,236500,,360.0,not_lpsm,288000.0,sb,pr,1U,5820.0,CIB,510.0,EXP,45-54,to_inst,North,0
31828,2019,Female,pre,type1,p4,nopc,nob/c,676500,3.375,360.0,not_lpsm,858000.0,sb,pr,1U,10260.0,CRIF,708.0,CIB,45-54,not_inst,North,0
31829,2019,Male,nopre,type3,p1,nopc,nob/c,76500,,360.0,not_lpsm,88000.0,sb,pr,1U,2580.0,CRIF,734.0,CIB,45-54,to_inst,North,0
31830,2019,Male,nopre,type1,p4,nopc,nob/c,396500,3.375,360.0,not_lpsm,498000.0,sb,pr,1U,6540.0,CIB,638.0,CIB,35-44,not_inst,North,1
31831,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,346500,,360.0,not_lpsm,,sb,pr,1U,5280.0,EQUI,851.0,EXP,35-44,to_inst,south,0
31832,2019,Female,pre,type1,p1,nopc,nob/c,176500,5.625,360.0,not_lpsm,258000.0,sb,ir,1U,16860.0,CIB,674.0,EXP,25-34,to_inst,south,1
